title,price,sold,location,link,category_link,preprocessed_text
LA KREIVA FINE CRUMBLE (REPACK) 250 GR-COOKIE CRUMBLE-TOPPING DONAT-TOPING PISANG COKLAT,16.900,10RB+ Terjual,KOTA CIMAHI,https://shopee.co.id/LA-KREIVA-FINE-CRUMBLE-(REPACK)-250-GR-COOKIE-CRUMBLE-TOPPING-DONAT-TOPING-PISANG-COKLAT-i.337006456.5062932854?sp_atk=fa8e97ad-106f-42a2-8af9-14da08c43c8e&xptdk=fa8e97ad-106f-42a2-8af9-14da08c43c8e,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,la kreiva fine crumble repack grcookie crumbletopping donattoping pisang coklat
Bango Kecap Manis 2 x 520 mL,43.600,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/Bango-Kecap-Manis-2-x-520-mL-i.65323877.11519564044?sp_atk=20bd283e-8655-4a71-9073-1f4ac875ae2f&xptdk=20bd283e-8655-4a71-9073-1f4ac875ae2f,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,bango kecap manis x ml
Garam Himalaya 1Kg - Natural Himalayan Pink Salt - Himsalt TERMURAH - garam himalaya 1kg murah,16.500,10RB+ Terjual,KOTA JAKARTA PUSAT,https://shopee.co.id/Garam-Himalaya-1Kg-Natural-Himalayan-Pink-Salt-Himsalt-TERMURAH-garam-himalaya-1kg-murah-i.269605866.5239056670?sp_atk=143397d0-6bbb-4a43-a6f3-dce0b4d9938c&xptdk=143397d0-6bbb-4a43-a6f3-dce0b4d9938c,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,garam himalaya kg natural himalayan pink salt himsalt murah garam himalaya kg murah
Minyak Kemiri Bakar 100% Original 170ml Rumah Rempah Manisha Solo,34.650,10RB+ Terjual,KOTA SURAKARTA (SOLO),https://shopee.co.id/Minyak-Kemiri-Bakar-100-Original-170ml-Rumah-Rempah-Manisha-Solo-i.2396846.41495494?sp_atk=6bf929f9-3434-4eed-ad6b-1b397fd6945e&xptdk=6bf929f9-3434-4eed-ad6b-1b397fd6945e,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,minyak kemiri bakar original ml rumah rempah manisha solo
Bubuk Boncabe level 3 10 15 30 50 Max End Bon Cabe Bumbu Rujak Boncabe Ikan Roa Kobe,15.040,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Bubuk-Boncabe-level-3-10-15-30-50-Max-End-Bon-Cabe-Bumbu-Rujak-Boncabe-Ikan-Roa-Kobe-i.10171806.3428509328?sp_atk=34906dbd-7912-4b60-a511-c12ce6e4c5cc&xptdk=34906dbd-7912-4b60-a511-c12ce6e4c5cc,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,bubuk boncabe level max end bon cabe bumbu rujak boncabe ikan roa kobe
VCO Premium 500ml Organic Natural Extra Virgin ECVO Minyak Kelapa Coconut Oil Bagus Untuk Kulit Rambut Kepala,39.500,"1,6RB Terjual",KOTA SURABAYA,https://shopee.co.id/VCO-Premium-500ml-Organic-Natural-Extra-Virgin-ECVO-Minyak-Kelapa-Coconut-Oil-Bagus-Untuk-Kulit-Rambut-Kepala-i.244215950.22160549402?sp_atk=68551446-4f76-48d5-879d-397c47157a69&xptdk=68551446-4f76-48d5-879d-397c47157a69,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,vco premium ml organic natural extra virgin ecvo minyak kelapa coconut oil bagus kulit rambut kepala
Garden Spices Bumbu Kemasan Botol - Daun Parsley Kering (20 gram),10.300,"7,8RB Terjual",KOTA JAKARTA UTARA,https://shopee.co.id/Garden-Spices-Bumbu-Kemasan-Botol-Daun-Parsley-Kering-(20-gram)-i.78433039.13425272875?sp_atk=077089b9-ced4-45a7-81ed-e87672c24b6e&xptdk=077089b9-ced4-45a7-81ed-e87672c24b6e,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,garden spices bumbu kemas botol daun parsley kering gram
Nutrijell Nutrijel Jelly Powder Aneka Rasa 10gr,2.000,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/Nutrijell-Nutrijel-Jelly-Powder-Aneka-Rasa-10gr-i.146946052.19517183653?sp_atk=be99d1ea-cd6f-4f6d-af08-1cd16637f886&xptdk=be99d1ea-cd6f-4f6d-af08-1cd16637f886,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,nutrijell nutrijel jelly powder aneka gr
"Sambal Naknan Bawang Level 1, 3, 5",25.900,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Sambal-Naknan-Bawang-Level-1-3-5-i.49662113.8412299237?sp_atk=f579693e-fad7-4097-a6f4-d91425fb9634&xptdk=f579693e-fad7-4097-a6f4-d91425fb9634,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,sambal naknan bawang level
BANGO Kecap Manis Soy Sauce Refill Terbuat dari 4 bahan alami berkualitas 735 ML x3,78.300,"1,8RB Terjual",KOTA BEKASI,https://shopee.co.id/BANGO-Kecap-Manis-Soy-Sauce-Refill-Terbuat-dari-4-bahan-alami-berkualitas-735-ML-x3-i.65323877.18692475366?sp_atk=c7958313-022d-414b-aed8-f08e462bb2ff&xptdk=c7958313-022d-414b-aed8-f08e462bb2ff,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,bango kecap manis soy sauce refill buat bahan alami kualitas ml x
Beras Basmati Rice Abukass 1kg -  Beras Basmati Abu kass 1kg (100% ORGANIC),30.000,10RB+ Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/Beras-Basmati-Rice-Abukass-1kg-Beras-Basmati-Abu-kass-1kg-(100-ORGANIC)-i.32319398.11034584133?sp_atk=a01c26b7-50f5-45fa-a662-e977b3a295b4&xptdk=a01c26b7-50f5-45fa-a662-e977b3a295b4,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,beras basmati rice abukass kg beras basmati abu kass kg organic
GARLICKYS Rempah Bubuk Premium Bawang Putih Bombay Merah Bubuk Lada Hitam Putih Merica Bubuk Bubuk Ngohiong Halal Paprika Cabe Chili Cinnamon Kayu Manis Bubuk Powder Italian Herbs Seasoning Parsley Rosemary Thyme Basil Oregano Ginger Garlickys,15.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/GARLICKYS-Rempah-Bubuk-Premium-Bawang-Putih-Bombay-Merah-Bubuk-Lada-Hitam-Putih-Merica-Bubuk-Bubuk-Ngohiong-Halal-Paprika-Cabe-Chili-Cinnamon-Kayu-Manis-Bubuk-Powder-Italian-Herbs-Seasoning-Parsley-Rosemary-Thyme-Basil-Oregano-Ginger-Garlickys-i.259129785.3679389843?sp_atk=4d831bdd-d7e8-4089-ade7-ea749dd31ef2&xptdk=4d831bdd-d7e8-4089-ade7-ea749dd31ef2,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,garlickys rempah bubuk premium bawang putih bombay merah bubuk lada hitam putih merica bubuk bubuk ngohiong halal paprika cabe chili cinnamon kayu manis bubuk powder italian herbs seasoning parsley rosemary thyme basil oregano ginger garlickys
Eatsambel - Paket Kerjasama Mas Yangun (Set 4),129.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Eatsambel-Paket-Kerjasama-Mas-Yangun-(Set-4)-i.92396779.16591008590?sp_atk=b810b7d6-47e0-4eb5-a223-5b5b6be88271&xptdk=b810b7d6-47e0-4eb5-a223-5b5b6be88271,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,eatsambel paket kerjasama mas yangun set
Wijen Putih Black  White  Hitam  Sesame Seed  biji 50 g,7.900,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Wijen-Putih-Black-White-Hitam-Sesame-Seed-biji-50-g-i.412622069.5586093415?sp_atk=71723444-bf39-4575-b8c0-fcc97ac3e8ab&xptdk=71723444-bf39-4575-b8c0-fcc97ac3e8ab,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,wijen putih black white hitam sesame seed biji g
TERLENGKAP !!! PASTA & RUM TOFFIECO 100 gr / PERISA PERASA RHUM TALAS COKLAT PANDAN BLACKFOREST MOKA KOPI VANILA BUTTER STROBERI RED VELVET DURIAN ZERO BAKAR TOFIECO TOFICO TOFIKO TOFFIENA100 ml,32.800,9RB Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/TERLENGKAP-!!!-PASTA-RUM-TOFFIECO-100-gr-PERISA-PERASA-RHUM-TALAS-COKLAT-PANDAN-BLACKFOREST-MOKA-KOPI-VANILA-BUTTER-STROBERI-RED-VELVET-DURIAN-ZERO-BAKAR-TOFIECO-TOFICO-TOFIKO-TOFFIENA100-ml-i.274942135.3252551763?sp_atk=64cbc5ff-4c11-41be-a6b4-f3278507ee0d&xptdk=64cbc5ff-4c11-41be-a6b4-f3278507ee0d,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,lengkap pasta rum toffieco gr perisa asa rhum talas coklat pandan blackforest moka kopi vanila butter stroberi red velvet durian zero bakar tofieco tofico tofiko toffiena ml
KARETA KIN Beras porang murah 1kg shirataki konjac rice diet rendah kalori rendah karbohidrat  rendah lemak non fukumi,123.250,"2,8RB Terjual",KAB. BATANG,https://shopee.co.id/KARETA-KIN-Beras-porang-murah-1kg-shirataki-konjac-rice-diet-rendah-kalori-rendah-karbohidrat-rendah-lemak-non-fukumi-i.70996578.21371501662?sp_atk=a7cf4192-fd6e-44d6-9a90-cc298d2466ba&xptdk=a7cf4192-fd6e-44d6-9a90-cc298d2466ba,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,kareta kin beras porang murah kg shirataki konjac rice diet rendah kalori rendah karbohidrat rendah lemak non fukumi
sambel ikan cakalan,25.000,"3,5RB Terjual",KOTA MAKASSAR,https://shopee.co.id/sambel-ikan-cakalan-i.285723798.21492130539?sp_atk=1e8d7557-a08b-4d19-b962-0870b2ab1c1b&xptdk=1e8d7557-a08b-4d19-b962-0870b2ab1c1b,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,sambel ikan cakalan
(JATIM) MINYAK GORENG SUNCO 1 DUS KEMASAN 2 LITER ISI 6 POUCH,214.000,889 Terjual,KAB. BANYUWANGI,https://shopee.co.id/(JATIM)-MINYAK-GORENG-SUNCO-1-DUS-KEMASAN-2-LITER-ISI-6-POUCH-i.1172185206.25960667209?sp_atk=bdb60f22-6e54-483e-a0ac-b726a0a71073&xptdk=bdb60f22-6e54-483e-a0ac-b726a0a71073,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,jatim minyak goreng sunco dus kemas liter isi pouch
Minyak wijen 110 ml Yo Guan Heng Sesame Oil Halal MUI,13.990,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Minyak-wijen-110-ml-Yo-Guan-Heng-Sesame-Oil-Halal-MUI-i.153969382.5638895869?sp_atk=0a172821-0002-436e-ba4b-80cc72fae555&xptdk=0a172821-0002-436e-ba4b-80cc72fae555,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,minyak wijen ml yo guan heng sesame oil halal mui
Prima Agung Saus Mentai / Keju / Tartar / Garlic Mayo Saos Instant Primayo,26.199,"6,4RB Terjual",KOTA SURABAYA,https://shopee.co.id/Prima-Agung-Saus-Mentai-Keju-Tartar-Garlic-Mayo-Saos-Instant-Primayo-i.153969382.18792124369?sp_atk=a03fd2d8-8d6a-4aae-8c5c-944347246183&xptdk=a03fd2d8-8d6a-4aae-8c5c-944347246183,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,prima agung saus mentai keju tartar garlic mayo saos instant primayo
Pewarna Makanan Red Bell Food Coloring Redbell,2.800,"2,7RB Terjual",KOTA JAKARTA UTARA,https://shopee.co.id/Pewarna-Makanan-Red-Bell-Food-Coloring-Redbell-i.287253383.18893686903?sp_atk=2220d1d9-c7f1-4b78-9c3b-78f435ec816b&xptdk=2220d1d9-c7f1-4b78-9c3b-78f435ec816b,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,warna makan red bell food coloring redbell
Sambal Sachet Sekali Makan 20 gr Cumi Tongkol Teri Ayam Paru Ikan Asin Udang,4.000,"3,2RB Terjual",KOTA MEDAN,https://shopee.co.id/Sambal-Sachet-Sekali-Makan-20-gr-Cumi-Tongkol-Teri-Ayam-Paru-Ikan-Asin-Udang-i.115561319.20392365002?sp_atk=5bbebad5-5f01-4be5-83d1-c99b10aa7587&xptdk=5bbebad5-5f01-4be5-83d1-c99b10aa7587,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,sambal sachet makan gr cumi tongkol teri ayam paru ikan asin udang
Bumbu Bunda santan by Elia Organic Coconut Milk Powder Santan Bubuk Organik 100% Kelapa Murni Non Pengawet Gluten Free Sumber Serat,39.000,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Bumbu-Bunda-santan-by-Elia-Organic-Coconut-Milk-Powder-Santan-Bubuk-Organik-100-Kelapa-Murni-Non-Pengawet-Gluten-Free-Sumber-Serat-i.2938811.8697531977?sp_atk=36c09646-efb6-4fbb-b64a-1be1fb371bfc&xptdk=36c09646-efb6-4fbb-b64a-1be1fb371bfc,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,bumbu bunda santan by elia organic coconut milk powder santan bubuk organik kelapa murni non awet gluten free sumber serat
jelly nutrijell powder semua rasa,2.590,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/jelly-nutrijell-powder-semua-rasa-i.21274353.15769770442?sp_atk=05217594-bb0f-4878-8912-7f5265db9c2e&xptdk=05217594-bb0f-4878-8912-7f5265db9c2e,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,jelly nutrijell powder
VIRGIN COCONUT OIL 500ML UNTUK BAYI UNTUK RAMBUT 1 LITER SUKA MPASI IKAN DORANG ORGANIK VCO KAPSUL / MINYAK KELAPA MURNI UNTUK RAMBUT VCO MPASI GORENG ASLI SR12 UNTUK BAYI BARCO MURNI UNTUK RAMBUT KARA,35.000,"8,6RB Terjual",KAB. TANGERANG,https://shopee.co.id/VIRGIN-COCONUT-OIL-500ML-UNTUK-BAYI-UNTUK-RAMBUT-1-LITER-SUKA-MPASI-IKAN-DORANG-ORGANIK-VCO-KAPSUL-MINYAK-KELAPA-MURNI-UNTUK-RAMBUT-VCO-MPASI-GORENG-ASLI-SR12-UNTUK-BAYI-BARCO-MURNI-UNTUK-RAMBUT-KARA-i.963681079.23669854626?sp_atk=003f4e43-db65-4ed7-890b-6781c1d47be5&xptdk=003f4e43-db65-4ed7-890b-6781c1d47be5,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,virgin coconut oil ml bayi rambut liter suka mpasi ikan dorang organik vco kapsul minyak kelapa murni rambut vco mpasi goreng asli sr bayi barco murni rambut kara
Maggi Lezat Bumbu Penyedap 1 kg,45.100,"4,1RB Terjual",KOTA BEKASI,https://shopee.co.id/Maggi-Lezat-Bumbu-Penyedap-1-kg-i.65323877.6394738389?sp_atk=d247feaf-12bc-45be-9b26-16360c2d688c&xptdk=d247feaf-12bc-45be-9b26-16360c2d688c,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,maggi lezat bumbu sedap kg
Beras Rojolele Delanggu 5KG,82.990,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Beras-Rojolele-Delanggu-5KG-i.98926011.1609926069?sp_atk=4fbd4d3b-85db-41e5-8c48-06b715116811&xptdk=4fbd4d3b-85db-41e5-8c48-06b715116811,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,beras rojolele delanggu kg
ABC Saus Sambal Extra Pedas 380 g,12.300,10RB+ Terjual,KOTA SEMARANG,https://shopee.co.id/ABC-Saus-Sambal-Extra-Pedas-380-g-i.186718895.7525131840?sp_atk=0663100c-15cc-4ef0-9f21-07bb379a781c&xptdk=0663100c-15cc-4ef0-9f21-07bb379a781c,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,abc saus sambal extra pedas g
Beras Shirataki 1kg,170.000,"1,7RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/Beras-Shirataki-1kg-i.9643958.21273735624?sp_atk=f81fcf5a-32ae-439f-a443-dd0ea47fcbb4&xptdk=f81fcf5a-32ae-439f-a443-dd0ea47fcbb4,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,beras shirataki kg
Kecap Bumbu Bunda Elia Kecap Manis Kecap Asin Minyak Wijen Saos Tiram Saos Teriyaki,23.500,7RB Terjual,KOTA SURABAYA,https://shopee.co.id/Kecap-Bumbu-Bunda-Elia-Kecap-Manis-Kecap-Asin-Minyak-Wijen-Saos-Tiram-Saos-Teriyaki-i.17552003.21909887447?sp_atk=92f29b4d-f9fa-4a2e-8ba8-70f2023ea31b&xptdk=92f29b4d-f9fa-4a2e-8ba8-70f2023ea31b,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,kecap bumbu bunda elia kecap manis kecap asin minyak wijen saos tiram saos teriyaki
Dehealth supplies VINEGA CUKA APEL 500ml  KACA,91.020,"7,8RB Terjual",KOTA SURABAYA,https://shopee.co.id/Dehealth-supplies-VINEGA-CUKA-APEL-500ml-KACA-i.43842038.6362581196?sp_atk=ef73d609-3ca4-46f1-a37f-ee804703ba26&xptdk=ef73d609-3ca4-46f1-a37f-ee804703ba26,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,dehealth supplies vinega cuka apel ml kaca
ABC Saus Sambal Extra Pedas 380 g,12.300,10RB+ Terjual,KOTA SEMARANG,https://shopee.co.id/ABC-Saus-Sambal-Extra-Pedas-380-g-i.186718895.7525131840?sp_atk=e9e2f96b-fd6a-4a57-95d5-4e1b4c22d889&xptdk=e9e2f96b-fd6a-4a57-95d5-4e1b4c22d889,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,abc saus sambal extra pedas g
Eatsambel -  Cumi Ciamik,35.000,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Eatsambel-Cumi-Ciamik-i.92396779.1561846358?sp_atk=1d7ca3f7-3534-4528-8112-26a70e20f097&xptdk=1d7ca3f7-3534-4528-8112-26a70e20f097,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,eatsambel cumi ciamik
Chopchop Special Mix Rub Spicy Bumbu Marinasi Rendah Kalori/diet Serbaguna 110gr,53.900,"2,3RB Terjual",KOTA DEPOK,https://shopee.co.id/Chopchop-Special-Mix-Rub-Spicy-Bumbu-Marinasi-Rendah-Kalori-diet-Serbaguna-110gr-i.1049493889.19691686876?sp_atk=ecba046b-f861-4d30-9db3-75093c068ff2&xptdk=ecba046b-f861-4d30-9db3-75093c068ff2,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,chopchop special mix rub spicy bumbu marinasi rendah kaloridiet serbaguna gr
HALAL MUI MINYAK CABAI 250 GRAM CHILI OIL untuk dimsum ramen lamien mie bakso baso aci nasgor dll,16.380,"9,6RB Terjual",KAB. KARAWANG,https://shopee.co.id/HALAL-MUI-MINYAK-CABAI-250-GRAM-CHILI-OIL-untuk-dimsum-ramen-lamien-mie-bakso-baso-aci-nasgor-dll-i.14375797.6358719223?sp_atk=5eaf6a8b-3aa0-40fe-b056-0d860dffab21&xptdk=5eaf6a8b-3aa0-40fe-b056-0d860dffab21,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,halal mui minyak cabai gram chili oil dimsum ramen lamien mie bakso baso aci nasgor dll
"Saos Raja Rasa , Minyak Wijen , Kecap Ikan , Saos Tiram , Kecap Inggris , Tiram Udang , Kecap Asin , Cuka Halal Cap Bunga Matahari 135ML",9.900,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Saos-Raja-Rasa-Minyak-Wijen-Kecap-Ikan-Saos-Tiram-Kecap-Inggris-Tiram-Udang-Kecap-Asin-Cuka-Halal-Cap-Bunga-Matahari-135ML-i.315178429.6657488770?sp_atk=5c2f4964-bead-416f-9637-a5e85ff422dd&xptdk=5c2f4964-bead-416f-9637-a5e85ff422dd,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,saos raja minyak wijen kecap ikan saos tiram kecap inggris tiram udang kecap asin cuka halal cap bunga matahari ml
Vitamine -  1 Liter Cuka Apel Organik Apple Cider Vinegar with Mother,62.900,"1,8RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/Vitamine-1-Liter-Cuka-Apel-Organik-Apple-Cider-Vinegar-with-Mother-i.1018481343.23782086811?sp_atk=ab6399b9-d6b0-416b-94a6-d1db2f56c9c2&xptdk=ab6399b9-d6b0-416b-94a6-d1db2f56c9c2,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,vitamine liter cuka apel organik apple cider vinegar with mother
Bawang Putih Bubuk | Garlic Powder Grade A 1 Kg,33.000,"9,3RB Terjual",KOTA JAKARTA UTARA,https://shopee.co.id/Bawang-Putih-Bubuk-Garlic-Powder-Grade-A-1-Kg-i.281561616.17705437313?sp_atk=ea034218-e5b1-495e-a2e5-7dc63cbec08d&xptdk=ea034218-e5b1-495e-a2e5-7dc63cbec08d,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,bawang putih bubuk garlic powder grade a kg
Eatsambel - Paket Kembaran (Set 2),69.000,"3,5RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/Eatsambel-Paket-Kembaran-(Set-2)-i.92396779.20494321282?sp_atk=4a8dce68-5c2b-4bd6-b972-14c0018343c0&xptdk=4a8dce68-5c2b-4bd6-b972-14c0018343c0,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,eatsambel paket kembar set
Nutrijell Pudding Susu Lapis Santan Puding Instan ~ 120 - 170 gr,8.749,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Nutrijell-Pudding-Susu-Lapis-Santan-Puding-Instan-~-120-170-gr-i.426887470.7892196381?sp_atk=151dc821-bfd9-4bfb-869e-ec133d354619&xptdk=151dc821-bfd9-4bfb-869e-ec133d354619,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,nutrijell pudding susu lapis santan puding instan gr
Nutrijell Ekonomis 10GR SATUAN - ALL VARIANT,2.800,"4,8RB Terjual",KOTA JAKARTA TIMUR,https://shopee.co.id/Nutrijell-Ekonomis-10GR-SATUAN-ALL-VARIANT-i.315384165.23561388487?sp_atk=b6a1783b-f974-4b9c-b7b6-7f87b07ead4c&xptdk=b6a1783b-f974-4b9c-b7b6-7f87b07ead4c,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,nutrijell ekonomis gr satu all variant
Gulaku Gula Tebu Premium Sugar 1 Kg,19.200,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/Gulaku-Gula-Tebu-Premium-Sugar-1-Kg-i.65323877.1397200456?sp_atk=a5daa4be-22bd-466c-aa77-2bd266e6bed0&xptdk=a5daa4be-22bd-466c-aa77-2bd266e6bed0,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,gula gula tebu premium sugar kg
Dehealth Supplies VINEGA CUKA APEL  500ml plastik,83.250,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Dehealth-Supplies-VINEGA-CUKA-APEL-500ml-plastik-i.43842038.716590836?sp_atk=7b0ba8a7-beee-4339-b692-024d4b8ce0e3&xptdk=7b0ba8a7-beee-4339-b692-024d4b8ce0e3,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,dehealth supplies vinega cuka apel ml plastik
Beras Rojolele Delanggu 5KG,82.990,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/Beras-Rojolele-Delanggu-5KG-i.83867890.1440534793?sp_atk=159cf585-a99d-4bbb-a6aa-64a5a7b75ea1&xptdk=159cf585-a99d-4bbb-a6aa-64a5a7b75ea1,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,beras rojolele delanggu kg
☘️MUMTAAZZTORE☘️ FORISA NUTRIJELL PUDDING SUSU,8.750,10RB+ Terjual,KOTA JAKARTA PUSAT,https://shopee.co.id/☘️MUMTAAZZTORE☘️-FORISA-NUTRIJELL-PUDDING-SUSU-i.40571754.15433736870?sp_atk=ca1d2625-4950-4cc1-a485-1e552f3dfff4&xptdk=ca1d2625-4950-4cc1-a485-1e552f3dfff4,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,mumtaazztore forisa nutrijell pudding susu
Beras Basmati Rice Abukass 1kg -  Beras Basmati Abu kass 1kg (100% ORGANIC),30.000,10RB+ Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/Beras-Basmati-Rice-Abukass-1kg-Beras-Basmati-Abu-kass-1kg-(100-ORGANIC)-i.32319398.11034584133?sp_atk=59d2da44-95e1-407d-b460-f786329c05c4&xptdk=59d2da44-95e1-407d-b460-f786329c05c4,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,beras basmati rice abukass kg beras basmati abu kass kg organic
Garam Himalaya Premium Organic Original 100% Natural | Himsalt Organik Himalayan Pink Salt Pure Murni Sea Salt Rock Salt,39.000,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Garam-Himalaya-Premium-Organic-Original-100-Natural-Himsalt-Organik-Himalayan-Pink-Salt-Pure-Murni-Sea-Salt-Rock-Salt-i.8161240.9481911349?sp_atk=f7d9216e-50d5-4879-b4bb-1a3f74e2d44b&xptdk=f7d9216e-50d5-4879-b4bb-1a3f74e2d44b,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,garam himalaya premium organic original natural himsalt organik himalayan pink salt pure murni sea salt rock salt
Garden Spices Bumbu Kemasan Botol - Paprika Bubuk (50 gram),7.900,8RB Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Garden-Spices-Bumbu-Kemasan-Botol-Paprika-Bubuk-(50-gram)-i.78433039.11157745338?sp_atk=8a498385-70a4-4683-a55a-c643b6894f65&xptdk=8a498385-70a4-4683-a55a-c643b6894f65,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,garden spices bumbu kemas botol paprika bubuk gram
PREMIUM HIMALAYAN SALT I GARAM MPASI BAYI | GARAM MURNI BERNUTRISI I Garam Mpasi Bayi Organik | Makanan Mpasi Bayi I Mpasi Organik,5.500,10RB+ Terjual,KOTA SURAKARTA (SOLO),https://shopee.co.id/PREMIUM-HIMALAYAN-SALT-I-GARAM-MPASI-BAYI-GARAM-MURNI-BERNUTRISI-I-Garam-Mpasi-Bayi-Organik-Makanan-Mpasi-Bayi-I-Mpasi-Organik-i.480286489.11437742322?sp_atk=584769c4-cc0d-4c3a-b0d9-e1fca15cedab&xptdk=584769c4-cc0d-4c3a-b0d9-e1fca15cedab,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,premium himalayan salt i garam mpasi bayi garam murni nutrisi i garam mpasi bayi organik makan mpasi bayi i mpasi organik
1KG MIE GULUNG CETAR DAUN JERUK,54.900,"7,3RB Terjual",KAB. PEMALANG,https://shopee.co.id/1KG-MIE-GULUNG-CETAR-DAUN-JERUK-i.483786710.20276035495?sp_atk=f98ecdd1-df89-4638-a01b-fbdb4c42fb25&xptdk=f98ecdd1-df89-4638-a01b-fbdb4c42fb25,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,kg mie gulung cetar daun jeruk
Ceres Classic/ Milk/ Festive Hagelslag 200 gram/ 225 GR Meses,17.499,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Ceres-Classic-Milk-Festive-Hagelslag-200-gram-225-GR-Meses-i.264345385.17429704555?sp_atk=5132eaf6-e512-4e62-9075-e995433e1577&xptdk=5132eaf6-e512-4e62-9075-e995433e1577,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467,ceres classic milk festive hagelslag gram gr meses
