title,price,sold,location,link,category_link,preprocessed_text
"Sosis Kimbo Bratwurst Mini Cooktail 450gr, Halal",35.500,"6,1RB Terjual",KOTA DEPOK,https://shopee.co.id/Sosis-Kimbo-Bratwurst-Mini-Cooktail-450gr-Halal-i.460486783.23734927730?sp_atk=280a4f49-7f73-42f7-a244-abb2542acee4&xptdk=280a4f49-7f73-42f7-a244-abb2542acee4,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,sosis kimbo bratwurst mini cooktail gr halal
Cireng Ayam Suwir Mercon/Cireng Mercon/Cireng,12.500,"6,4RB Terjual",KOTA JAKARTA TIMUR,https://shopee.co.id/Cireng-Ayam-Suwir-Mercon-Cireng-Mercon-Cireng-i.40444664.15790264156?sp_atk=a40a1702-5ba5-4c26-8989-366e3010d065&xptdk=a40a1702-5ba5-4c26-8989-366e3010d065,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,cireng ayam suwir merconcireng merconcireng
SLICE TERRIYAKI TERIYAKI 500gr HALAL,50.000,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/SLICE-TERRIYAKI-TERIYAKI-500gr-HALAL-i.168890236.3964823506?sp_atk=fcef1065-d9d0-4a44-9de2-f8a577d0c7ef&xptdk=fcef1065-d9d0-4a44-9de2-f8a577d0c7ef,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,slice terriyaki teriyaki gr halal
Durian Montong Palu Parigi Super Premium Grade AAA,75.000,"9,1RB Terjual",KOTA BEKASI,https://shopee.co.id/Durian-Montong-Palu-Parigi-Super-Premium-Grade-AAA-i.49157106.7824593617?sp_atk=f34ce7f5-e802-48bd-bb47-8b395930ac1a&xptdk=f34ce7f5-e802-48bd-bb47-8b395930ac1a,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,durian montong palu parigi super premium grade aaa
BAKSO SAPI SUPER PREMIUM GLUTEN FREE HOMEMADE Halal Tanpa pengawet,36.000,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/BAKSO-SAPI-SUPER-PREMIUM-GLUTEN-FREE-HOMEMADE-Halal-Tanpa-pengawet-i.173465377.2796499103?sp_atk=51acaaaa-3e41-4430-a564-0042a2792ceb&xptdk=51acaaaa-3e41-4430-a564-0042a2792ceb,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,bakso sapi super premium gluten free homemade halal awet
Aneka sayuran 250g dan 500g (live),7.000,"1,5RB Terjual",KAB. BEKASI,https://shopee.co.id/Aneka-sayuran-250g-dan-500g-(live)-i.66808931.16396452472?sp_atk=d5d41a61-5734-442e-83ae-de158cc9f25f&xptdk=d5d41a61-5734-442e-83ae-de158cc9f25f,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,aneka sayur g g live
Ikan Bandeng Presto / Ikan Cue Keranjangan / Pindang Ikan Tongkol Potong,14.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Ikan-Bandeng-Presto-Ikan-Cue-Keranjangan-Pindang-Ikan-Tongkol-Potong-i.54395976.7626995736?sp_atk=3b7d1ee6-cb40-478e-b214-6c7ca929efb3&xptdk=3b7d1ee6-cb40-478e-b214-6c7ca929efb3,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,ikan bandeng presto ikan cue keranjang pindang ikan tongkol potong
KANZLER SOSIS SAPI COCKTAIL 250GR / KANZLER BEEF SAUSAGE,27.500,"5,7RB Terjual",KOTA TANGERANG SELATAN,https://shopee.co.id/KANZLER-SOSIS-SAPI-COCKTAIL-250GR-KANZLER-BEEF-SAUSAGE-i.468967558.10158156743?sp_atk=9fe6de4d-c51a-406c-87ce-a3496180f352&xptdk=9fe6de4d-c51a-406c-87ce-a3496180f352,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kanzler sosis sapi cocktail gr kanzler beef sausage
DIMSUM AYAM MIX TOPPING | ONO DIMSUM | DIMSUM ISI 50 | DIMSUM FROZEN | DIMSUM GROSIR | DIMSUM MURAH | DIMSUM HALAL | DIMSUM AYAM FROZEN | DIMSUM BEKU | FROZEN DIMSUM | DIMSUM HOMEMADE | DIM SUM | LANGSUNG DARI PABRIK DIMSUM YOGYA,100.000,"8,3RB Terjual",KAB. SLEMAN,https://shopee.co.id/DIMSUM-AYAM-MIX-TOPPING-ONO-DIMSUM-DIMSUM-ISI-50-DIMSUM-FROZEN-DIMSUM-GROSIR-DIMSUM-MURAH-DIMSUM-HALAL-DIMSUM-AYAM-FROZEN-DIMSUM-BEKU-FROZEN-DIMSUM-DIMSUM-HOMEMADE-DIM-SUM-LANGSUNG-DARI-PABRIK-DIMSUM-YOGYA-i.184681507.14826587194?sp_atk=0ae7914e-34a3-4a09-8a9c-f3e878981cfc&xptdk=0ae7914e-34a3-4a09-8a9c-f3e878981cfc,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,dimsum ayam mix topping ono dimsum dimsum isi dimsum frozen dimsum grosir dimsum murah dimsum halal dimsum ayam frozen dimsum beku frozen dimsum dimsum homemade dim sum langsung pabrik dimsum yogya
CIMOL MOZARELLA LUMER NYAI MERCON,27.000,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/CIMOL-MOZARELLA-LUMER-NYAI-MERCON-i.135488866.4616235718?sp_atk=94d5d254-caf7-4af4-99e2-abd0980f039b&xptdk=94d5d254-caf7-4af4-99e2-abd0980f039b,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,cimol mozarella lumer nyai mercon
Bawang Merah Brebes,10.700,10RB+ Terjual,KOTA BANDUNG,https://shopee.co.id/Bawang-Merah-Brebes-i.10710959.3936715921?sp_atk=a7ce9605-7a22-4cda-89b0-66d336cf0c07&xptdk=a7ce9605-7a22-4cda-89b0-66d336cf0c07,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,bawang merah brebes
Kentang Goreng Beku Polos 2500 g,68.200,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/Kentang-Goreng-Beku-Polos-2500-g-i.308358874.5152190213?sp_atk=fbd28f6d-c571-4603-ade1-4b11c6121b3b&xptdk=fbd28f6d-c571-4603-ade1-4b11c6121b3b,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kentang goreng beku polos g
Beff Burger Bernadi Vitalia isi 20 biji,10.999,"3,4RB Terjual",KAB. SIDOARJO,https://shopee.co.id/Beff-Burger-Bernadi-Vitalia-isi-20-biji-i.241586439.23169099492?sp_atk=e482d2dd-200e-4dee-9e1d-426ff62a88f3&xptdk=e482d2dd-200e-4dee-9e1d-426ff62a88f3,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,beff burger nadi vitalia isi biji
Cabai Rawit Merah / Cabe Rawit Merah 250 gram,21.500,"9,5RB Terjual",KOTA TANGERANG SELATAN,https://shopee.co.id/Cabai-Rawit-Merah-Cabe-Rawit-Merah-250-gram-i.320956062.6976917488?sp_atk=bca6f977-ecef-4cf1-8d58-64541d6520cd&xptdk=bca6f977-ecef-4cf1-8d58-64541d6520cd,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,cabai rawit merah cabe rawit merah gram
cedea Dumpling keju & ayam 500gr,26.300,"5,9RB Terjual",KOTA JAKARTA SELATAN,https://shopee.co.id/cedea-Dumpling-keju-ayam-500gr-i.22500079.22075818645?sp_atk=937bd48f-1748-4562-a448-e71a11ed1fa8&xptdk=937bd48f-1748-4562-a448-e71a11ed1fa8,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,cedea dumpling keju ayam gr
IKAN TENGGIRI GILING FRESH DAN SEGAR 1 KILO..,84.700,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/IKAN-TENGGIRI-GILING-FRESH-DAN-SEGAR-1-KILO..-i.290593665.4044794741?sp_atk=32c0c4cf-2f3e-4542-8f5f-43419ca7dca6&xptdk=32c0c4cf-2f3e-4542-8f5f-43419ca7dca6,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,ikan tenggiri giling fresh segar kilo
kimbo bratwurst orginal isi 10,25.800,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/kimbo-bratwurst-orginal-isi-10-i.22500079.13596755367?sp_atk=b3d81b5d-f042-4e60-ac29-42834ed5f0b1&xptdk=b3d81b5d-f042-4e60-ac29-42834ed5f0b1,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kimbo bratwurst orginal isi
so eco nuget 1 kg,30.200,"5,9RB Terjual",KOTA JAKARTA SELATAN,https://shopee.co.id/so-eco-nuget-1-kg-i.22500079.19490480140?sp_atk=cdc5b441-db5b-4c25-b276-909b11d198e2&xptdk=cdc5b441-db5b-4c25-b276-909b11d198e2,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,so eco nuget kg
Udang / Ikan Tuna / Ikan Kembung Banjar/ Tongkol / Cumi / Cakalang / Selar Kuning,53.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Udang-Ikan-Tuna-Ikan-Kembung-Banjar-Tongkol-Cumi-Cakalang-Selar-Kuning-i.54395976.7526988165?sp_atk=be53dbd9-194c-4155-a945-7690237588ed&xptdk=be53dbd9-194c-4155-a945-7690237588ed,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,udang ikan tuna ikan kembung banjar tongkol cumi cakalang selar kuning
Kulit dimsum 7.5 cm 100 pcs/pangsit/gyoza,10.000,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Kulit-dimsum-7.5-cm-100-pcs-pangsit-gyoza-i.47555989.2162111393?sp_atk=2bf183e2-b6c5-4e77-af78-61a3860bf4cc&xptdk=2bf183e2-b6c5-4e77-af78-61a3860bf4cc,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kulit dimsum cm pcspangsitgyoza
Promo!! KEBAB Frozen Mini Isi 10pcs Kebab full daging,20.000,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/Promo!!-KEBAB-Frozen-Mini-Isi-10pcs-Kebab-full-daging-i.40444664.7945787641?sp_atk=2a7bb020-3093-417e-82c4-f5f519b2e5b1&xptdk=2a7bb020-3093-417e-82c4-f5f519b2e5b1,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,promo kebab frozen mini isi pcs kebab full daging
KIRIM INSTAN Wortel Sayur Express,4.520,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/KIRIM-INSTAN-Wortel-Sayur-Express-i.29231514.6919346381?sp_atk=88fd4908-58bf-4a0a-acf9-4eaf03d357e7&xptdk=88fd4908-58bf-4a0a-acf9-4eaf03d357e7,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kirim instan wortel sayur express
"Slice Marinasi Dada Ayam 500gr, Halal",32.900,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Slice-Marinasi-Dada-Ayam-500gr-Halal-i.460486783.19267979504?sp_atk=b5c0db65-c343-4b0d-be2a-b870b6599e39&xptdk=b5c0db65-c343-4b0d-be2a-b870b6599e39,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,slice marinasi dada ayam gr halal
Ikan Dori / Ikan Patin Fillet Lokal @1kg - Kualitas Super,31.000,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/Ikan-Dori-Ikan-Patin-Fillet-Lokal-1kg-Kualitas-Super-i.133732580.7855803855?sp_atk=a8836231-414b-4120-b6c9-ac112b1c00f0&xptdk=a8836231-414b-4120-b6c9-ac112b1c00f0,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,ikan dor ikan patin fillet lokal kg kualitas super
SayurHD Cabe Cabai Rawit Merah 100gr,10.000,9RB Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/SayurHD-Cabe-Cabai-Rawit-Merah-100gr-i.239087044.3821916207?sp_atk=e82b1bd2-26cc-49cd-9d75-7e3b9f4db422&xptdk=e82b1bd2-26cc-49cd-9d75-7e3b9f4db422,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,sayurhd cabe cabai rawit merah gr
KIRIM INSTAN Toge Jepang Super 200gr,5.180,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/KIRIM-INSTAN-Toge-Jepang-Super-200gr-i.29231514.5420710254?sp_atk=2ac20e4f-fad2-4981-ab59-e3200e1cdd35&xptdk=2ac20e4f-fad2-4981-ab59-e3200e1cdd35,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kirim instan toge jepang super gr
Jahe 500 gr,14.000,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/Jahe-500-gr-i.184756621.6019144258?sp_atk=9137ae2e-ad91-452b-b774-994936fb1e85&xptdk=9137ae2e-ad91-452b-b774-994936fb1e85,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,jahe gr
Tortilla 20cm isi 10 lembar tortila kulit kebab bungkus kebab bahan kebab halal daging kebab tacos nachos roti canai maryam libanes halal,15.999,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/Tortilla-20cm-isi-10-lembar-tortila-kulit-kebab-bungkus-kebab-bahan-kebab-halal-daging-kebab-tacos-nachos-roti-canai-maryam-libanes-halal-i.78755759.1330199271?sp_atk=3089e93f-49b2-4e47-b801-6926c8f408b4&xptdk=3089e93f-49b2-4e47-b801-6926c8f408b4,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,tortilla cm isi lembar tortila kulit kebab bungkus kebab bahan kebab halal daging kebab tacos nachos roti canai maryam libanes halal
DADA FILLET 1KG / DADA POLOS / DADA AYAM TANPA KULIT / AYAM MURAH / AYAM BERKUALITAS / AYAM SEGAR /,43.900,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/DADA-FILLET-1KG-DADA-POLOS-DADA-AYAM-TANPA-KULIT-AYAM-MURAH-AYAM-BERKUALITAS-AYAM-SEGAR--i.261988466.4734479069?sp_atk=98a2e7ed-8a0d-4c19-811e-6e8041364da6&xptdk=98a2e7ed-8a0d-4c19-811e-6e8041364da6,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,dada fillet kg dada polos dada ayam kulit ayam murah ayam kualitas ayam segar
Paha Ayam Pentung / Paha Bawah Ayam/ Chicken Drumsticks @1kg,38.000,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/Paha-Ayam-Pentung-Paha-Bawah-Ayam-Chicken-Drumsticks-1kg-i.133732580.5057010275?sp_atk=b0f0a148-e457-41d6-bac2-c2aa9f41717d&xptdk=b0f0a148-e457-41d6-bac2-c2aa9f41717d,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,paha ayam pentung paha ayam chicken drumsticks kg
KIRIM INSTAN Selada Romaine 150gr,8.870,"5,3RB Terjual",KOTA JAKARTA SELATAN,https://shopee.co.id/KIRIM-INSTAN-Selada-Romaine-150gr-i.29231514.6638143221?sp_atk=2be3f593-e189-4362-afa8-14bd6bea3c4f&xptdk=2be3f593-e189-4362-afa8-14bd6bea3c4f,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kirim instan selada romaine gr
kulit dimsum isi -+100 lembar,12.500,10RB+ Terjual,KAB. SIDOARJO,https://shopee.co.id/kulit-dimsum-isi-100-lembar-i.331105451.13066525837?sp_atk=7ce3b1eb-43d3-4e7b-8294-8a34ae3b3e61&xptdk=7ce3b1eb-43d3-4e7b-8294-8a34ae3b3e61,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kulit dimsum isi lembar
Sukiyaki Yakiniku Sliced Beef - Sedikit Lemak,67.000,10RB+ Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/Sukiyaki-Yakiniku-Sliced-Beef-Sedikit-Lemak-i.236469666.6462759350?sp_atk=7ce2a1db-01d1-462d-a60e-1d23827ec818&xptdk=7ce2a1db-01d1-462d-a60e-1d23827ec818,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,sukiyaki yakin sliced beef lemak
[KHUSUS INSTANT] Sayur Pack / Prep / Instant. Murah dan Praktis — Sahabat Makan Sayur Jogja,9.000,"5,6RB Terjual",KAB. SLEMAN,https://shopee.co.id/-KHUSUS-INSTANT-Sayur-Pack-Prep-Instant.-Murah-dan-Praktis-—-Sahabat-Makan-Sayur-Jogja-i.239742275.20379611975?sp_atk=46be532d-d110-406f-bd57-08d40c60e665&xptdk=46be532d-d110-406f-bd57-08d40c60e665,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,khusus instant sayur pack prep instant murah praktis sahabat makan sayur jogja
Baso Aci Tulang Rangu | Keripix.id,7.742,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/Baso-Aci-Tulang-Rangu-Keripix.id-i.189269903.4915716139?sp_atk=fad887ba-9545-4414-bf69-d070ca97da9e&xptdk=fad887ba-9545-4414-bf69-d070ca97da9e,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,baso aci tulang rangu keripixid
Tomat Merah Segar / Tomat Merah Fresh 250 gram (Buah / Sayur Segar),6.500,8RB Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/Tomat-Merah-Segar-Tomat-Merah-Fresh-250-gram-(Buah-Sayur-Segar)-i.320956062.4577988637?sp_atk=6a2fa21c-8abb-43f1-bb66-e0e90db0d902&xptdk=6a2fa21c-8abb-43f1-bb66-e0e90db0d902,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,tomat merah segar tomat merah fresh gram buah sayur segar
Sayur Toge / Tauge 250gr,3.500,"9,4RB Terjual",KOTA DEPOK,https://shopee.co.id/Sayur-Toge-Tauge-250gr-i.54395976.15163578759?sp_atk=a3b10860-348a-4b5f-a12b-2bcf62e3a014&xptdk=a3b10860-348a-4b5f-a12b-2bcf62e3a014,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,sayur toge tauge gr
Baso aci Boci Mantap jiwa bakso aci manjiw,15.500,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Baso-aci-Boci-Mantap-jiwa-bakso-aci-manjiw-i.79091761.1519194589?sp_atk=b5016770-9464-4f8c-843a-1c01c129794d&xptdk=b5016770-9464-4f8c-843a-1c01c129794d,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,baso aci boci mantap jiwa bakso aci manjiw
SUIR AYAM MERCON NONON/BASO ACI SUIR AYAM PEDAS,6.900,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/SUIR-AYAM-MERCON-NONON-BASO-ACI-SUIR-AYAM-PEDAS-i.103040623.4251672272?sp_atk=6a5ef500-d065-44ca-a377-3dbdcb16c899&xptdk=6a5ef500-d065-44ca-a377-3dbdcb16c899,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,suir ayam mercon nononbaso aci suir ayam pedas
baso Aci ayam paket 14 bungkus baso 6 butir sudah komplit full bumbu dll enak gurih pedas murah guys Spesial banget harga reseller welcome guys,44.500,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/baso-Aci-ayam-paket-14-bungkus-baso-6-butir-sudah-komplit-full-bumbu-dll-enak-gurih-pedas-murah-guys-Spesial-banget-harga-reseller-welcome-guys-i.797529375.21562613578?sp_atk=dd04ff8e-3170-46fa-bc83-1a03c2ce7958&xptdk=dd04ff8e-3170-46fa-bc83-1a03c2ce7958,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,baso aci ayam paket bungkus baso butir komplit full bumbu dll enak gurih pedas murah guys spesial banget harga reseller welcome guys
Kurma Sukari Ember 750 Gr Premium ALKARRAMAH | Kurma Raja | Kurma Sukari AlQasim | Kurma Sukari AlQosim Original Produk ALKARRAMAH,34.000,939 Terjual,KOTA JAKARTA PUSAT,https://shopee.co.id/Kurma-Sukari-Ember-750-Gr-Premium-ALKARRAMAH-Kurma-Raja-Kurma-Sukari-AlQasim-Kurma-Sukari-AlQosim-Original-Produk-ALKARRAMAH-i.57354726.24303233109?sp_atk=e85b5a4d-dbcf-40cd-98de-d8d0a4f90125&xptdk=e85b5a4d-dbcf-40cd-98de-d8d0a4f90125,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kurma sukar ember gr premium alkarramah kurma raja kurma sukar alqasim kurma sukar alqosim original produk alkarramah
Boci baso aci mantap jiwa,15.800,10RB+ Terjual,KOTA JAKARTA TIMUR,https://shopee.co.id/Boci-baso-aci-mantap-jiwa-i.41021631.1524643595?sp_atk=5624b5ce-5916-464a-be2c-9351296f8488&xptdk=5624b5ce-5916-464a-be2c-9351296f8488,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,boci baso aci mantap jiwa
DIMSUM AYAM MIX TOPPING | ONO DIMSUM | DIMSUM ISI 100 | DIMSUM FROZEN | DIMSUM HALAL | FROZEN DIMSUM | DIMSUM FROZEN FOOD | DIMSUM AYAM FROZEN FOOD |DIMSUM MURAH LANGSUNG DARI PABRIK DIMSUM YOGYA | USAHA MAKANAN| DIM SUM,200.000,"8,4RB Terjual",KAB. SLEMAN,https://shopee.co.id/DIMSUM-AYAM-MIX-TOPPING-ONO-DIMSUM-DIMSUM-ISI-100-DIMSUM-FROZEN-DIMSUM-HALAL-FROZEN-DIMSUM-DIMSUM-FROZEN-FOOD-DIMSUM-AYAM-FROZEN-FOOD-DIMSUM-MURAH-LANGSUNG-DARI-PABRIK-DIMSUM-YOGYA-USAHA-MAKANAN-DIM-SUM-i.184681507.13264418247?sp_atk=1da6cf3f-dedb-48c7-8aa0-153f81489588&xptdk=1da6cf3f-dedb-48c7-8aa0-153f81489588,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,dimsum ayam mix topping ono dimsum dimsum isi dimsum frozen dimsum halal frozen dimsum dimsum frozen food dimsum ayam frozen food dimsum murah langsung pabrik dimsum yogya usaha makan dim sum
BASO ACI TULANG RANGU / BOCI TULANG RANGU,9.500,"2,1RB Terjual",KOTA BANJARMASIN,https://shopee.co.id/BASO-ACI-TULANG-RANGU-BOCI-TULANG-RANGU-i.123392685.23313210248?sp_atk=4cb29416-b437-46a2-91ce-066dc545d38a&xptdk=4cb29416-b437-46a2-91ce-066dc545d38a,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,baso aci tulang rangu boci tulang rangu
Cabe 100gr | 200gr Rawit Gendot Tanjung Keriting Cengek Bandung,12.800,"5,5RB Terjual",KOTA BANDUNG,https://shopee.co.id/Cabe-100gr-200gr-Rawit-Gendot-Tanjung-Keriting-Cengek-Bandung-i.35554206.13411666793?sp_atk=703a11db-331d-488d-bce4-11065997f136&xptdk=703a11db-331d-488d-bce4-11065997f136,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,cabe gr gr rawit gendot tanjung keriting cengek bandung
BAKSO / BASO IKAN SINAR BAHARI BANDUNG Kuah Geprek  Bakso Ikan Jumbo Isi Tetelan,16.000,10RB+ Terjual,KAB. GARUT,https://shopee.co.id/BAKSO-BASO-IKAN-SINAR-BAHARI-BANDUNG-Kuah-Geprek-Bakso-Ikan-Jumbo-Isi-Tetelan-i.117420446.9103801621?sp_atk=8b2bcc31-d2e6-4734-9906-267041731558&xptdk=8b2bcc31-d2e6-4734-9906-267041731558,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,bakso baso ikan sinar bahari bandung kuah geprek bakso ikan jumbo isi tetelan
Grosir 100 gram Cabe Merah Keriting Cabai Segar Pedas Murah,9.900,10RB+ Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/Grosir-100-gram-Cabe-Merah-Keriting-Cabai-Segar-Pedas-Murah-i.253640988.4732306708?sp_atk=b6f8ff2e-7074-4859-9cf5-276de3c362d2&xptdk=b6f8ff2e-7074-4859-9cf5-276de3c362d2,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,grosir gram cabe merah keriting cabai segar pedas murah
PENTOL/BAKSO DAGING SAPI HOMEMADE BERISI,18.000,"8,9RB Terjual",KOTA SURABAYA,https://shopee.co.id/PENTOL-BAKSO-DAGING-SAPI-HOMEMADE-BERISI-i.259123571.3435493100?sp_atk=9328e8d1-4da7-4bd1-98ca-4e45f499c531&xptdk=9328e8d1-4da7-4bd1-98ca-4e45f499c531,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,pentolbakso daging sapi homemade isi
Kurma PALM Tunisia Tangkai ORIGINAL 100% KEMASAN 1KG,50.000,558 Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/Kurma-PALM-Tunisia-Tangkai-ORIGINAL-100-KEMASAN-1KG-i.1119805891.23786718978?sp_atk=d12cc106-8fc4-4f6f-a170-6b8533cdce42&xptdk=d12cc106-8fc4-4f6f-a170-6b8533cdce42,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kurma palm tunisia tangkai original kemas kg
vigo sosis sapi bakar isi 12 500gr,22.000,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/vigo-sosis-sapi-bakar-isi-12-500gr-i.22500079.22114617306?sp_atk=3454f579-24b9-410d-9ac9-c50474d17bb9&xptdk=3454f579-24b9-410d-9ac9-c50474d17bb9,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,vigo sosis sapi bakar isi gr
Buah Gandaria Jatake Mentah Segar,29.999,"1,1RB Terjual",KOTA JAKARTA SELATAN,https://shopee.co.id/Buah-Gandaria-Jatake-Mentah-Segar-i.440495171.25106233062?sp_atk=edbf1fb2-e573-4550-8ca2-5499a753e836&xptdk=edbf1fb2-e573-4550-8ca2-5499a753e836,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,buah gandaria jatake mentah segar
Tahu Bakso mBAKSOimah,88.000,"4,2RB Terjual",KOTA JAKARTA TIMUR,https://shopee.co.id/Tahu-Bakso-mBAKSOimah-i.1086361818.17896266713?sp_atk=df3b767e-1501-4f6a-952e-a3809ae5c172&xptdk=df3b767e-1501-4f6a-952e-a3809ae5c172,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,bakso mbaksoimah
CABE RAWIT MERAH / SAYUR SEGAR,14.933,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/CABE-RAWIT-MERAH-SAYUR-SEGAR-i.89921731.1880122461?sp_atk=c09099d5-562c-4eba-85f5-17c74b978dce&xptdk=c09099d5-562c-4eba-85f5-17c74b978dce,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,cabe rawit merah sayur segar
IKAN GILING TENGGIRI MANTUL,75.000,10RB+ Terjual,KOTA TANGERANG SELATAN,https://shopee.co.id/IKAN-GILING-TENGGIRI-MANTUL-i.191748173.3541323474?sp_atk=6e945ea2-b8bc-4fc9-a714-782674e0baf5&xptdk=6e945ea2-b8bc-4fc9-a714-782674e0baf5,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,ikan giling tenggiri mantul
"Kulit Siomay Bulat (Dimsum) 500gram, +/-100 lembar",15.000,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Kulit-Siomay-Bulat-(Dimsum)-500gram-100-lembar-i.110872977.2559081734?sp_atk=3e712ed3-2057-4eb6-97f1-941b17993a54&xptdk=3e712ed3-2057-4eb6-97f1-941b17993a54,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,kulit siomay bulat dimsum gram lembar
Sayap ayam segar fresh Bandung,34.000,"6,6RB Terjual",KOTA BANDUNG,https://shopee.co.id/Sayap-ayam-segar-fresh-Bandung-i.48895246.9253000262?sp_atk=0e28b32f-1e04-496a-a51f-2252e88750de&xptdk=0e28b32f-1e04-496a-a51f-2252e88750de,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529,sayap ayam segar fresh bandung
